Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
2019,1,10,7,30,8,23,7.9,0.12,0.7,10.1,1009,N/A,,9117,,1,,,,,,,,,,,,,,,,,
2019,1,10,8,30,60,503,9.2,0.12,0.7,12.2,1009,N/A,,9274,,1,,,,,,,,,,,,,,,,,
2019,1,10,9,30,123,42,9.3,0.12,0.8,14.3,1008,N/A,,8952,,1,,,,,,,,,,,,,,,,,
2019,1,10,10,30,179,302,8.9,0.12,1.2,15.8,1008,N/A,,9265,,1,,,,,,,,,,,,,,,,,
2019,1,10,11,30,225,172,8.5,0.12,0.9,16.8,1007,N/A,,7407,,1,,,,,,,,,,,,,,,,,
2019,1,10,12,30,139,625,8.3,0.12,0.5,17.4,1006,N/A,,8592,,1,,,,,,,,,,,,,,,,,
2019,1,10,13,30,142,441,7.9,0.12,0.4,17.6,1006,N/A,,9771,,1,,,,,,,,,,,,,,,,,
2019,1,10,14,30,82,746,7.6,0.12,0.7,17.2,1006,N/A,,9321,,1,,,,,,,,,,,,,,,,,
2019,1,10,15,30,65,610,8,0.12,0.8,16.8,1006,N/A,,9909,,1,,,,,,,,,,,,,,,,,
2019,1,10,16,30,35,279,8.3,0.13,0.6,14,1006,N/A,,9652,,1,,,,,,,,,,,,,,,,,
2019,1,10,17,30,0,0,6.9,0.13,0.7,12.8,1006,N/A,,9915,,1,,,,,,,,,,,,,,,,,
2019,1,10,18,30,0,0,6.9,0.13,0.9,11.5,1006,N/A,,9619,,1,,,,,,,,,,,,,,,,,
2019,1,10,19,30,0,0,6.9,0.13,1.1,10.3,1006,N/A,,9418,,1,,,,,,,,,,,,,,,,,
2019,1,10,20,30,0,0,6.8,0.13,1.2,9.2,1006,N/A,,8962,,1,,,,,,,,,,,,,,,,,
2019,1,10,21,30,0,0,6.6,0.13,1.3,8.5,1005,N/A,,8923,,1,,,,,,,,,,,,,,,,,
2019,1,10,22,30,0,0,6.5,0.13,1.3,8.1,1005,N/A,,9174,,1,,,,,,,,,,,,,,,,,
2019,1,10,23,30,0,0,6.5,0.13,1.3,7.8,1004,N/A,,2704,,0,,,,,,,,,,,,,,,,,
2019,1,11,0,30,0,0,6.6,0.13,1.3,7.7,1004,N/A,,3369,,0,,,,,,,,,,,,,,,,,
2019,1,11,1,30,0,0,6.6,0.13,1.3,7.5,1004,N/A,,9640,,1,,,,,,,,,,,,,,,,,
2019,1,11,2,30,0,0,6.5,0.13,1.3,7.5,1004,N/A,,9914,,1,,,,,,,,,,,,,,,,,
2019,1,11,3,30,0,0,6.5,0.13,1.3,7.5,1004,N/A,,10074,,1,,,,,,,,,,,,,,,,,
2019,1,11,4,30,0,0,6.6,0.13,1.4,7.4,1004,N/A,,9432,,1,,,,,,,,,,,,,,,,,
2019,1,11,5,30,0,0,6.6,0.13,1.6,7.5,1004,N/A,,4906,,0,,,,,,,,,,,,,,,,,
2019,1,11,6,30,0,0,6.7,0.13,1.9,7.8,1004,N/A,,7905,,1,,,,,,,,,,,,,,,,,
2019,1,11,7,30,12,11,6.8,0.13,2.6,9.1,1004,N/A,,9695,,1,,,,,,,,,,,,,,,,,
2019,1,11,8,30,38,1,7.2,0.13,3.3,11.6,1004,N/A,,5374,,0,,,,,,,,,,,,,,,,,
2019,1,11,9,30,67,0,7.5,0.13,4,14.5,1003,N/A,,4107,,0,,,,,,,,,,,,,,,,,
2019,1,11,10,30,109,0,7.3,0.13,4.5,17,1002,N/A,,2331,,0,,,,,,,,,,,,,,,,,
2019,1,11,11,30,199,49,7,0.13,4.8,18.5,1001,N/A,,8201,,1,,,,,,,,,,,,,,,,,
2019,1,11,12,30,227,240,6.8,0.13,4.7,18.7,1000,N/A,,8835,,1,,,,,,,,,,,,,,,,,
2019,1,11,13,30,200,266,6.7,0.13,4,18.3,999,N/A,,9697,,1,,,,,,,,,,,,,,,,,
2019,1,11,14,30,156,205,7.6,0.13,2.8,17.2,999,N/A,,10009,,1,,,,,,,,,,,,,,,,,
2019,1,11,15,30,91,300,8.5,0.13,2.2,16.4,998,N/A,,9967,,1,,,,,,,,,,,,,,,,,
2019,1,11,16,30,33,135,8.1,0.13,1.5,13,999,N/A,,9485,,1,,,,,,,,,,,,,,,,,
2019,1,11,17,30,0,0,7.2,0.13,1.6,11.8,999,N/A,,9819,,1,,,,,,,,,,,,,,,,,
2019,1,11,18,30,0,0,7.1,0.13,1.6,11.3,1000,N/A,,9888,,1,,,,,,,,,,,,,,,,,
2019,1,11,19,30,0,0,7.4,0.13,1.5,10.8,1000,N/A,,9904,,1,,,,,,,,,,,,,,,,,
2019,1,11,20,30,0,0,7.5,0.13,1.3,10.5,1000,N/A,,4014,,0,,,,,,,,,,,,,,,,,
2019,1,11,21,30,0,0,7.5,0.13,1.2,10.3,1000,N/A,,5737,,0,,,,,,,,,,,,,,,,,
2019,1,11,22,30,0,0,7.5,0.13,1.1,10.2,1000,N/A,,8519,,1,,,,,,,,,,,,,,,,,
2019,1,11,23,30,0,0,7.4,0.13,1,10.1,1000,N/A,,8950,,1,,,,,,,,,,,,,,,,,
2019,1,12,0,30,0,0,7.3,0.13,1,10.1,1000,N/A,,9306,,1,,,,,,,,,,,,,,,,,
2019,1,12,1,30,0,0,7.3,0.13,1.1,9.9,1001,N/A,,9634,,1,,,,,,,,,,,,,,,,,
2019,1,12,2,30,0,0,7.4,0.13,1.2,9.7,1001,N/A,,9589,,1,,,,,,,,,,,,,,,,,
2019,1,12,3,30,0,0,7.6,0.13,1.1,9.4,1002,N/A,,9269,,1,,,,,,,,,,,,,,,,,
2019,1,12,4,30,0,0,7.4,0.13,1,9,1002,N/A,,8856,,1,,,,,,,,,,,,,,,,,
2019,1,12,5,30,0,0,7.2,0.13,1,8.5,1002,N/A,,8808,,1,,,,,,,,,,,,,,,,,
2019,1,12,6,30,0,0,6.8,0.13,1,8.3,1003,N/A,,1390,,0,,,,,,,,,,,,,,,,,
2019,1,12,7,30,7,3,6.8,0.13,1.5,9.6,1003,N/A,,9021,,1,,,,,,,,,,,,,,,,,
2019,1,12,8,30,53,0,8.2,0.13,2.4,11.9,1004,N/A,,9095,,1,,,,,,,,,,,,,,,,,
2019,1,12,9,30,105,22,8.6,0.13,3.1,13.8,1005,N/A,,8908,,1,,,,,,,,,,,,,,,,,
2019,1,12,10,30,155,16,7.9,0.13,3.7,15.3,1004,N/A,,8795,,1,,,,,,,,,,,,,,,,,
2019,1,12,11,30,151,581,7,0.13,4.1,16.2,1004,N/A,,8216,,1,,,,,,,,,,,,,,,,,
2019,1,12,12,30,104,799,6.6,0.13,4.3,16.6,1003,N/A,,8031,,1,,,,,,,,,,,,,,,,,
2019,1,12,13,30,91,802,6.4,0.13,4.2,16.6,1003,N/A,,8253,,1,,,,,,,,,,,,,,,,,
2019,1,12,14,30,81,746,6.3,0.13,3.6,16.2,1002,N/A,,8462,,1,,,,,,,,,,,,,,,,,
2019,1,12,15,30,64,617,6.6,0.13,3.1,15.8,1002,N/A,,7021,,1,,,,,,,,,,,,,,,,,
2019,1,12,16,30,35,290,7.6,0.13,1.3,11.6,1003,N/A,,5952,,0,,,,,,,,,,,,,,,,,
2019,1,12,17,30,0,0,6.7,0.13,1.1,10.4,1004,N/A,,2867,,0,,,,,,,,,,,,,,,,,
2019,1,12,18,30,0,0,6.5,0.13,1,10.5,1005,N/A,,2703,,0,,,,,,,,,,,,,,,,,
2019,1,12,19,30,0,0,6.3,0.13,0.8,10.3,1005,N/A,,8375,,1,,,,,,,,,,,,,,,,,
2019,1,12,20,30,0,0,6.3,0.13,0.8,9.5,1005,N/A,,8486,,1,,,,,,,,,,,,,,,,,
2019,1,12,21,30,0,0,6.2,0.13,1,8.7,1006,N/A,,8646,,1,,,,,,,,,,,,,,,,,
2019,1,12,22,30,0,0,6.1,0.13,1,8.1,1005,N/A,,8442,,1,,,,,,,,,,,,,,,,,
2019,1,12,23,30,0,0,6,0.13,1.1,7.6,1005,N/A,,8555,,1,,,,,,,,,,,,,,,,,
2019,1,13,0,30,0,0,5.9,0.13,1.1,7.2,1005,N/A,,8359,,1,,,,,,,,,,,,,,,,,
2019,1,13,1,30,0,0,5.8,0.13,1,6.9,1005,N/A,,8518,,1,,,,,,,,,,,,,,,,,
2019,1,13,2,30,0,0,5.6,0.13,1,6.8,1005,N/A,,8182,,1,,,,,,,,,,,,,,,,,
2019,1,13,3,30,0,0,5.3,0.13,1,6.7,1004,N/A,,8710,,1,,,,,,,,,,,,,,,,,
2019,1,13,4,30,0,0,5.2,0.13,1,6.6,1005,N/A,,8506,,1,,,,,,,,,,,,,,,,,
2019,1,13,5,30,0,0,5.1,0.13,1,6.6,1005,N/A,,8411,,1,,,,,,,,,,,,,,,,,
2019,1,13,6,30,0,0,5,0.13,1,6.6,1005,N/A,,8147,,1,,,,,,,,,,,,,,,,,
2019,1,13,7,30,13,13,5,0.13,1.4,8,1005,N/A,,6452,,1,,,,,,,,,,,,,,,,,
2019,1,13,8,30,71,269,6,0.13,2.3,10.8,1005,N/A,,4390,,0,,,,,,,,,,,,,,,,,
2019,1,13,9,30,111,454,6.2,0.13,3,13.5,1005,N/A,,6183,,1,,,,,,,,,,,,,,,,,
2019,1,13,10,30,101,760,6.7,0.13,3.3,15.5,1005,N/A,,7827,,1,,,,,,,,,,,,,,,,,
2019,1,13,11,30,131,671,6.1,0.13,3.4,16.6,1004,N/A,,7006,,1,,,,,,,,,,,,,,,,,
2019,1,13,12,30,179,449,5.8,0.13,3.2,17,1003,N/A,,7581,,1,,,,,,,,,,,,,,,,,
2019,1,13,13,30,181,404,5.6,0.13,3,16.9,1003,N/A,,7983,,1,,,,,,,,,,,,,,,,,
2019,1,13,14,30,141,386,5.6,0.13,2.3,16.3,1003,N/A,,7585,,1,,,,,,,,,,,,,,,,,
2019,1,13,15,30,97,254,7.2,0.13,1.8,15.8,1003,N/A,,7895,,1,,,,,,,,,,,,,,,,,
2019,1,13,16,30,36,41,7.3,0.13,1,12.7,1003,N/A,,7729,,1,,,,,,,,,,,,,,,,,
2019,1,13,17,30,0,0,5.6,0.13,1.1,11.6,1003,N/A,,4447,,0,,,,,,,,,,,,,,,,,
2019,1,13,18,30,0,0,5.5,0.13,1.2,10.6,1003,N/A,,7152,,1,,,,,,,,,,,,,,,,,
2019,1,13,19,30,0,0,5.4,0.13,1.3,9.8,1003,N/A,,5589,,0,,,,,,,,,,,,,,,,,
2019,1,13,20,30,0,0,5.1,0.13,1.5,9.4,1003,N/A,,599,,0,,,,,,,,,,,,,,,,,
2019,1,13,21,30,0,0,4.4,0.13,1.7,9,1003,N/A,,1083,,0,,,,,,,,,,,,,,,,,
2019,1,13,22,30,0,0,3.5,0.13,1.9,8.2,1003,N/A,,6738,,1,,,,,,,,,,,,,,,,,
2019,1,13,23,30,0,0,2.4,0.13,1.9,7.6,1002,N/A,,2723,,0,,,,,,,,,,,,,,,,,
2019,1,14,0,30,0,0,1.7,0.13,1.9,7.4,1002,N/A,,7718,,1,,,,,,,,,,,,,,,,,
2019,1,14,1,30,0,0,1.5,0.13,1.9,7.3,1002,N/A,,7320,,1,,,,,,,,,,,,,,,,,
2019,1,14,2,30,0,0,1.4,0.13,1.9,7.4,1001,N/A,,7716,,1,,,,,,,,,,,,,,,,,
2019,1,14,3,30,0,0,1.5,0.13,1.8,7.4,1001,N/A,,749,,0,,,,,,,,,,,,,,,,,
2019,1,14,4,30,0,0,1.8,0.13,1.7,7.4,1001,N/A,,880,,0,,,,,,,,,,,,,,,,,
2019,1,14,5,30,0,0,2.2,0.13,1.7,7.6,1001,N/A,,1438,,0,,,,,,,,,,,,,,,,,
2019,1,14,6,30,0,0,2.5,0.13,1.9,7.9,1001,N/A,,5232,,0,,,,,,,,,,,,,,,,,
2019,1,14,7,30,10,6,3,0.13,2.3,8.7,1002,N/A,,836,,0,,,,,,,,,,,,,,,,,
2019,1,14,8,30,53,8,3.9,0.13,3,9.7,1002,N/A,,7081,,1,,,,,,,,,,,,,,,,,
2019,1,14,9,30,74,0,4.7,0.13,3.5,11,1002,N/A,,6741,,1,,,,,,,,,,,,,,,,,
2019,1,14,10,30,102,0,5,0.13,4.4,12.7,1001,N/A,,4409,,0,,,,,,,,,,,,,,,,,
2019,1,14,11,30,178,10,4.8,0.13,5,13.4,1001,N/A,,6848,,1,,,,,,,,,,,,,,,,,
2019,1,14,12,30,103,2,5.2,0.13,5.4,12.6,1000,N/A,,5972,,0,,,,,,,,,,,,,,,,,
2019,1,14,13,30,190,39,5.9,0.13,5.6,11.4,1001,N/A,,7203,,1,,,,,,,,,,,,,,,,,
2019,1,14,14,30,99,0,6.5,0.13,5.1,10.2,1001,N/A,,7170,,1,,,,,,,,,,,,,,,,,
2019,1,14,15,30,90,22,6.8,0.13,4.5,9.7,1001,N/A,,7143,,1,,,,,,,,,,,,,,,,,
2019,1,14,16,30,29,1,6.8,0.12,3.7,9.2,1000,N/A,,7135,,1,,,,,,,,,,,,,,,,,
2019,1,14,17,30,0,0,6.8,0.12,3.8,9.4,1000,N/A,,7050,,1,,,,,,,,,,,,,,,,,
2019,1,14,18,30,0,0,6.9,0.12,3.6,9.3,1001,N/A,,6154,,1,,,,,,,,,,,,,,,,,
2019,1,14,19,30,0,0,6.7,0.12,3.2,8.9,1001,N/A,,5999,,0,,,,,,,,,,,,,,,,,
2019,1,14,20,30,0,0,6.4,0.12,2.9,8.5,1001,N/A,,4250,,0,,,,,,,,,,,,,,,,,
2019,1,14,21,30,0,0,6,0.12,2.8,8.2,1001,N/A,,3244,,0,,,,,,,,,,,,,,,,,
2019,1,14,22,30,0,0,5.7,0.12,2.6,8,1001,N/A,,1288,,0,,,,,,,,,,,,,,,,,
2019,1,14,23,30,0,0,5.7,0.12,2.5,7.9,1001,N/A,,7438,,1,,,,,,,,,,,,,,,,,
2019,1,15,0,30,0,0,5.8,0.12,2.7,8,1001,N/A,,7393,,1,,,,,,,,,,,,,,,,,
2019,1,15,1,30,0,0,6.1,0.12,3.2,8.3,1001,N/A,,1640,,0,,,,,,,,,,,,,,,,,
2019,1,15,2,30,0,0,6.4,0.12,3.6,8.5,1001,N/A,,1508,,0,,,,,,,,,,,,,,,,,
2019,1,15,3,30,0,0,6.6,0.12,3.8,8.6,1000,N/A,,4172,,0,,,,,,,,,,,,,,,,,
2019,1,15,4,30,0,0,6.6,0.12,3.8,8.5,1000,N/A,,537,,0,,,,,,,,,,,,,,,,,
2019,1,15,5,30,0,0,6.6,0.12,3.8,8.5,1000,N/A,,5462,,0,,,,,,,,,,,,,,,,,
2019,1,15,6,30,0,0,6.7,0.12,3.9,8.7,1000,N/A,,5385,,0,,,,,,,,,,,,,,,,,
2019,1,15,7,30,8,6,6.9,0.12,4.3,9.3,1000,N/A,,68,,0,,,,,,,,,,,,,,,,,
2019,1,15,8,30,47,0,7.5,0.12,4.7,10.4,1000,N/A,,158,,0,,,,,,,,,,,,,,,,,
2019,1,15,9,30,66,0,8.2,0.12,5.2,11.5,1000,N/A,,2264,,0,,,,,,,,,,,,,,,,,
2019,1,15,10,30,60,0,8.5,0.12,5.6,12.3,1000,N/A,,4900,,0,,,,,,,,,,,,,,,,,
2019,1,15,11,30,89,0,8.6,0.12,5.8,12.7,999,N/A,,2303,,0,,,,,,,,,,,,,,,,,
2019,1,15,12,30,47,0,8.8,0.12,5.8,12.7,998,N/A,,64,,0,,,,,,,,,,,,,,,,,
2019,1,15,13,30,106,1,9,0.12,5.9,12.4,997,N/A,,40,,0,,,,,,,,,,,,,,,,,
2019,1,15,14,30,44,1,9,0.12,6.3,11.8,997,N/A,,6127,,1,,,,,,,,,,,,,,,,,
2019,1,15,15,30,9,0,8.7,0.12,6.6,11.5,996,N/A,,4093,,0,,,,,,,,,,,,,,,,,
2019,1,15,16,30,5,0,8.5,0.12,7.5,11.2,996,N/A,,4940,,0,,,,,,,,,,,,,,,,,
2019,1,15,17,30,0,0,8.8,0.12,7.4,11.9,996,N/A,,211,,0,,,,,,,,,,,,,,,,,
2019,1,15,18,30,0,0,9.7,0.12,6.8,12.4,998,N/A,,4447,,0,,,,,,,,,,,,,,,,,
2019,1,15,19,30,0,0,10,0.12,5.9,12.2,999,N/A,,1800,,0,,,,,,,,,,,,,,,,,
2019,1,15,20,30,0,0,9.9,0.12,5.2,11.7,1000,N/A,,3575,,0,,,,,,,,,,,,,,,,,
2019,1,15,21,30,0,0,9.6,0.12,4.6,11.2,1001,N/A,,5571,,0,,,,,,,,,,,,,,,,,
2019,1,15,22,30,0,0,9.3,0.12,4.1,10.7,1001,N/A,,2105,,0,,,,,,,,,,,,,,,,,
2019,1,15,23,30,0,0,9,0.12,3.9,10.3,1002,N/A,,1721,,0,,,,,,,,,,,,,,,,,
2019,1,16,0,30,0,0,8.8,0.12,3.6,10,1002,N/A,,3065,,0,,,,,,,,,,,,,,,,,
2019,1,16,1,30,0,0,8.6,0.12,3.3,9.9,1002,N/A,,1796,,0,,,,,,,,,,,,,,,,,
2019,1,16,2,30,0,0,8.6,0.12,3.1,10,1003,N/A,,3971,,0,,,,,,,,,,,,,,,,,
2019,1,16,3,30,0,0,8.6,0.12,2.8,10,1003,N/A,,2773,,0,,,,,,,,,,,,,,,,,
2019,1,16,4,30,0,0,8.6,0.12,2.8,10.1,1003,N/A,,5565,,0,,,,,,,,,,,,,,,,,
2019,1,16,5,30,0,0,8.6,0.12,2.9,10.2,1003,N/A,,5185,,0,,,,,,,,,,,,,,,,,
2019,1,16,6,30,0,0,8.8,0.12,3.2,10.5,1004,N/A,,6494,,1,,,,,,,,,,,,,,,,,
2019,1,16,7,30,12,9,9,0.12,3.8,11.1,1004,N/A,,6761,,1,,,,,,,,,,,,,,,,,
2019,1,16,8,30,72,291,9.5,0.12,4.7,12.3,1004,N/A,,6038,,1,,,,,,,,,,,,,,,,,
2019,1,16,9,30,147,114,10.2,0.12,5.6,13.9,1004,N/A,,5704,,0,,,,,,,,,,,,,,,,,
2019,1,16,10,30,200,184,10.6,0.12,6.3,15.6,1003,N/A,,6349,,1,,,,,,,,,,,,,,,,,
2019,1,16,11,30,217,48,10.6,0.12,6.4,16.6,1002,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,12,30,99,0,10.5,0.12,5.8,16.9,1002,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,13,30,102,0,10.7,0.12,5.2,16.8,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,14,30,32,0,11,0.12,5,16.3,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,15,30,18,0,11.3,0.12,4.9,16,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,16,30,11,0,11.5,0.12,5.4,15.1,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,17,30,0,0,11.9,0.12,6.1,14.8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,18,30,0,0,12.3,0.12,6.9,14.7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,19,30,0,0,12.6,0.12,7.2,14.5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,20,30,0,0,12.6,0.12,7.2,14.4,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,21,30,0,0,12.7,0.12,7.1,14.5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,22,30,0,0,12.8,0.12,6.9,14.6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,16,23,30,0,0,13,0.12,6.1,14.7,999,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,0,30,0,0,13.3,0.12,4.9,14.8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,1,30,0,0,13.3,0.12,3.5,14.6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,2,30,0,0,13,0.12,2.3,13.9,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,3,30,0,0,12.5,0.12,1.6,13.1,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,4,30,0,0,11.8,0.12,1,12.5,1001,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,5,30,0,0,11.4,0.12,0.7,12.2,1002,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,6,30,0,0,11.1,0.12,0.8,11.9,1003,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,7,30,14,21,11,0.12,1.3,12.4,1004,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,8,30,76,230,11.9,0.12,2.2,13.8,1004,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,9,30,103,533,12.7,0.12,2.8,15,1005,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,10,30,181,182,12.7,0.12,3,15.6,1005,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,11,30,176,14,11.5,0.12,3.1,15.7,1005,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,12,30,147,10,11.1,0.12,2.9,15.5,1005,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,13,30,131,1,11.1,0.12,2.6,15.3,1005,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,14,30,112,4,11,0.12,2,14.8,1006,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,15,30,80,32,11.4,0.12,1.6,14.5,1006,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,16,30,33,6,10.5,0.13,1,12.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,17,30,0,0,9.5,0.13,0.9,12.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,18,30,0,0,9.1,0.13,0.8,11.9,1009,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,19,30,0,0,9,0.13,0.8,11.8,1010,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,20,30,0,0,9,0.13,0.7,11.7,1010,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,21,30,0,0,8.9,0.13,0.5,11.4,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,22,30,0,0,8.8,0.13,0.4,11,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,17,23,30,0,0,8.7,0.13,0.4,10.4,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,0,30,0,0,8.4,0.13,0.4,9.9,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,1,30,0,0,8.2,0.13,0.4,9.7,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,2,30,0,0,7.9,0.13,0.3,9.5,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,3,30,0,0,7.6,0.13,0.3,9.5,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,4,30,0,0,7.3,0.13,0.4,9.6,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,5,30,0,0,7.1,0.13,0.5,9.6,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,6,30,0,0,7,0.13,0.6,9.4,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,7,30,17,100,7.1,0.13,0.9,10.3,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,8,30,80,96,9,0.13,1.1,12.6,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,9,30,138,285,9.3,0.13,1.1,14.8,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,10,30,82,807,8.7,0.13,1.4,16.6,1014,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,11,30,211,38,8,0.13,1.8,17.5,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,12,30,240,133,7.8,0.13,2,18,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,13,30,107,754,8,0.13,2,18.1,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,14,30,129,494,8.3,0.13,1.8,17.7,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,15,30,97,335,9,0.13,1.5,17.3,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,16,30,41,180,9.9,0.13,0.8,14.1,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,17,30,0,0,7.9,0.13,0.7,13.5,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,18,30,0,0,7.4,0.13,0.6,13.4,1014,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,19,30,0,0,7.1,0.13,0.6,13.1,1014,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,20,30,0,0,6.9,0.13,0.8,12.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,21,30,0,0,6.9,0.13,1,11.8,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,22,30,0,0,6.8,0.13,1,11.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,18,23,30,0,0,6.7,0.13,1,10.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,0,30,0,0,6.6,0.13,0.9,10.8,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,1,30,0,0,6.4,0.13,0.9,10.8,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,2,30,0,0,6.3,0.13,0.9,10.7,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,3,30,0,0,6.3,0.13,1,10.5,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,4,30,0,0,6.2,0.13,1,10.3,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,5,30,0,0,6.1,0.13,0.8,10.5,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,6,30,0,0,6,0.13,0.6,11.1,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,7,30,16,45,6.2,0.13,0.5,12.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,8,30,72,351,8.2,0.13,0.5,13.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,9,30,97,576,8.2,0.13,0.4,16.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,10,30,136,584,9,0.13,0.4,18.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,11,30,125,714,9.9,0.13,0.6,19.4,1014,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,12,30,157,609,10.7,0.13,0.7,20.1,1013,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,13,30,166,511,11.2,0.13,0.8,20.3,1012,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,14,30,120,556,11.4,0.13,0.7,19.9,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,15,30,88,450,12.1,0.13,0.7,19.6,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,16,30,42,163,12.1,0.12,0.6,16.5,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,17,30,0,0,10.8,0.12,0.9,15.1,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,18,30,0,0,10.6,0.12,0.9,14.3,1011,N/A,,,,,,,,,,,,,,,,,,,,,
2019,1,19,19,30,0,0,10.4,0.12,0.7,14.1,1010,N/A,,,,,,,,,,,,,,,,,,,,,
